445	0.000092 	0.931793 	0.000308 	0.000818 	0.000067 	0.000035 	0.000049 	0.000000 	0.000031 	0.000009 	0.000009 	0.000004 	0.000074 	0.000006 	0.000045 	0.000041 	0.000079 	0.000000 	0.000000 	0.000000 
448	0.000060 	0.176872 	0.002028 	0.000925 	0.000081 	0.000031 	0.000041 	0.000000 	0.000031 	0.000007 	0.000007 	0.000005 	0.000068 	0.000006 	0.000051 	0.000037 	0.000080 	0.000000 	0.000000 	0.000000 
452	0.000063 	0.003499 	0.013877 	0.001086 	0.000097 	0.000036 	0.000051 	0.000000 	0.000033 	0.000007 	0.000007 	0.000005 	0.000063 	0.000005 	0.000061 	0.000034 	0.000078 	0.000000 	0.000000 	0.000000 
455	0.000101 	0.000043 	0.252948 	0.001296 	0.000116 	0.000049 	0.000078 	0.000000 	0.000036 	0.000007 	0.000008 	0.000005 	0.000058 	0.000005 	0.000074 	0.000035 	0.000072 	0.000000 	0.000000 	0.000000 
459	0.000138 	0.000061 	0.955413 	0.001507 	0.000134 	0.000061 	0.000104 	0.000000 	0.000040 	0.000007 	0.000009 	0.000005 	0.000054 	0.000005 	0.000087 	0.000035 	0.000066 	0.000000 	0.000000 	0.000000 
462	0.000171 	0.000070 	0.896801 	0.001883 	0.000155 	0.000100 	0.000540 	0.000000 	0.000038 	0.000008 	0.000008 	0.000004 	0.000050 	0.000006 	0.000079 	0.000035 	0.000064 	0.000000 	0.000000 	0.000000 
466	0.000202 	0.000051 	0.851385 	0.002344 	0.000177 	0.000152 	0.001189 	0.000000 	0.000033 	0.000008 	0.000007 	0.000004 	0.000047 	0.000007 	0.000060 	0.000034 	0.000064 	0.000000 	0.000000 	0.000000 
469	0.000233 	0.000032 	0.903861 	0.002806 	0.000198 	0.000204 	0.001838 	0.000000 	0.000029 	0.000009 	0.000006 	0.000004 	0.000045 	0.000008 	0.000041 	0.000033 	0.000063 	0.000000 	0.000000 	0.000000 
473	0.000296 	0.000037 	0.830189 	0.001954 	0.000248 	0.000200 	0.001762 	0.000000 	0.000028 	0.000008 	0.000005 	0.000003 	0.000045 	0.000007 	0.000039 	0.000034 	0.000057 	0.000000 	0.000000 	0.000000 
476	0.000368 	0.000048 	0.304664 	0.004462 	0.000304 	0.000183 	0.001506 	0.000000 	0.000028 	0.000006 	0.000004 	0.000003 	0.000046 	0.000005 	0.000042 	0.000034 	0.000050 	0.000000 	0.000000 	0.000000 
480	0.000439 	0.000059 	0.020636 	0.144847 	0.000361 	0.000166 	0.001249 	0.000000 	0.000028 	0.000005 	0.000003 	0.000003 	0.000047 	0.000004 	0.000044 	0.000034 	0.000043 	0.000000 	0.000000 	0.000000 
483	0.000661 	0.000079 	0.001791 	0.826569 	0.000404 	0.000209 	0.001634 	0.000000 	0.000028 	0.000005 	0.000004 	0.000003 	0.000044 	0.000002 	0.000044 	0.000030 	0.000049 	0.000000 	0.000000 	0.000000 
487	0.000892 	0.000101 	0.000316 	0.967330 	0.000446 	0.000255 	0.002059 	0.000000 	0.000028 	0.000006 	0.000004 	0.000002 	0.000040 	0.000003 	0.000043 	0.000025 	0.000055 	0.000000 	0.000000 	0.000000 
490	0.001147 	0.000121 	0.000084 	0.925374 	0.000490 	0.000301 	0.002382 	0.000000 	0.000027 	0.000007 	0.000005 	0.000002 	0.000036 	0.000005 	0.000043 	0.000021 	0.000060 	0.000000 	0.000000 	0.000000 
494	0.001665 	0.000131 	0.000032 	0.125602 	0.000559 	0.000337 	0.001637 	0.000000 	0.000025 	0.000008 	0.000006 	0.000002 	0.000038 	0.000006 	0.000042 	0.000018 	0.000049 	0.000000 	0.000000 	0.000000 
497	0.002183 	0.000141 	0.000036 	0.000791 	0.000627 	0.000373 	0.000891 	0.000000 	0.000023 	0.000010 	0.000006 	0.000002 	0.000039 	0.000006 	0.000041 	0.000016 	0.000039 	0.000000 	0.000000 	0.000000 
501	0.002703 	0.000154 	0.000111 	0.000032 	0.000722 	0.000416 	0.000329 	0.000000 	0.000020 	0.000010 	0.000007 	0.000002 	0.000040 	0.000006 	0.000040 	0.000015 	0.000032 	0.000000 	0.000000 	0.000000 
504	0.003231 	0.000180 	0.000128 	0.000040 	0.000903 	0.000485 	0.000386 	0.000000 	0.000017 	0.000008 	0.000007 	0.000002 	0.000042 	0.000006 	0.000042 	0.000018 	0.000039 	0.000000 	0.000000 	0.000000 
508	0.003760 	0.000205 	0.000145 	0.000102 	0.001085 	0.000554 	0.000444 	0.000000 	0.000014 	0.000005 	0.000007 	0.000003 	0.000044 	0.000006 	0.000043 	0.000020 	0.000046 	0.000000 	0.000000 	0.000000 
511	0.003801 	0.000251 	0.000160 	0.000138 	0.000981 	0.000634 	0.000510 	0.000000 	0.000012 	0.000004 	0.000006 	0.000003 	0.000043 	0.000005 	0.000041 	0.000023 	0.000047 	0.000000 	0.000000 	0.000000 
515	0.003016 	0.000330 	0.000171 	0.000132 	0.000393 	0.000734 	0.000590 	0.000000 	0.000014 	0.000005 	0.000006 	0.000002 	0.000038 	0.000005 	0.000034 	0.000027 	0.000041 	0.000000 	0.000000 	0.000000 
518	0.002231 	0.000410 	0.000183 	0.000126 	0.001968 	0.000834 	0.000669 	0.000000 	0.000016 	0.000006 	0.000005 	0.000002 	0.000033 	0.000004 	0.000028 	0.000031 	0.000034 	0.000000 	0.000000 	0.000000 
522	0.001608 	0.000454 	0.001797 	0.000126 	0.125506 	0.001008 	0.000502 	0.000000 	0.000018 	0.000006 	0.000004 	0.000002 	0.000031 	0.000004 	0.000025 	0.000031 	0.000033 	0.000000 	0.000000 	0.000000 
525	0.001137 	0.000465 	0.001107 	0.000132 	0.824105 	0.001253 	0.000246 	0.000000 	0.000018 	0.000005 	0.000004 	0.000002 	0.000031 	0.000005 	0.000025 	0.000027 	0.000036 	0.000000 	0.000000 	0.000000 
529	0.000666 	0.000477 	0.000418 	0.000139 	0.984056 	0.001497 	0.000132 	0.000000 	0.000019 	0.000005 	0.000004 	0.000002 	0.000030 	0.000006 	0.000026 	0.000023 	0.000040 	0.000000 	0.000000 	0.000000 
532	0.000523 	0.000502 	0.000183 	0.000155 	0.921811 	0.001547 	0.000433 	0.000000 	0.000019 	0.000004 	0.000004 	0.000002 	0.000032 	0.000005 	0.000027 	0.000019 	0.000037 	0.000000 	0.000000 	0.000000 
536	0.000551 	0.000533 	0.000185 	0.000175 	0.494453 	0.001898 	0.001089 	0.000000 	0.000019 	0.000004 	0.000005 	0.000002 	0.000034 	0.000004 	0.000028 	0.000014 	0.000029 	0.000000 	0.000000 	0.000000 
539	0.000578 	0.000565 	0.000188 	0.000196 	0.026048 	0.093784 	0.012753 	0.000000 	0.000019 	0.000004 	0.000005 	0.000002 	0.000036 	0.000003 	0.000029 	0.000008 	0.000022 	0.000000 	0.000000 	0.000000 
543	0.000586 	0.000554 	0.000199 	0.000224 	0.001550 	0.718064 	0.276487 	0.000000 	0.000020 	0.000004 	0.000005 	0.000002 	0.000036 	0.000003 	0.000032 	0.000009 	0.000027 	0.000000 	0.000000 	0.000000 
546	0.000589 	0.000531 	0.000212 	0.000255 	0.000352 	1.000000 	0.921745 	0.000000 	0.000021 	0.000003 	0.000005 	0.000002 	0.000036 	0.000003 	0.000036 	0.000012 	0.000036 	0.000000 	0.000000 	0.000000 
550	0.000592 	0.000509 	0.000226 	0.000285 	0.001132 	0.896274 	1.000000 	0.000000 	0.000023 	0.000003 	0.000005 	0.000002 	0.000036 	0.000004 	0.000039 	0.000014 	0.000044 	0.000000 	0.000000 	0.000000 
553	0.000573 	0.000384 	0.001058 	0.000319 	0.001061 	0.247069 	0.974392 	0.000000 	0.000021 	0.000003 	0.000005 	0.000002 	0.000035 	0.000001 	0.000033 	0.000015 	0.000047 	0.000000 	0.000000 	0.000000 
557	0.000552 	0.000253 	0.001941 	0.000354 	0.000938 	0.004432 	0.978896 	0.000000 	0.000019 	0.000003 	0.000005 	0.000001 	0.000035 	0.000003 	0.000026 	0.000016 	0.000050 	0.000000 	0.000000 	0.000000 
560	0.000531 	0.000130 	0.000480 	0.000392 	0.000825 	0.000550 	0.955766 	0.000000 	0.000020 	0.000002 	0.000004 	0.000001 	0.000033 	0.000004 	0.000021 	0.000017 	0.000052 	0.000000 	0.000000 	0.000000 
564	0.000502 	0.000093 	0.000969 	0.000470 	0.000815 	0.000225 	0.490880 	0.000000 	0.000039 	0.000003 	0.000006 	0.000001 	0.000031 	0.000004 	0.000030 	0.000020 	0.000053 	0.000000 	0.000000 	0.000000 
567	0.000472 	0.000056 	0.001458 	0.000549 	0.000806 	0.000042 	0.024196 	0.000000 	0.000059 	0.000004 	0.000007 	0.000001 	0.000030 	0.000004 	0.000039 	0.000023 	0.000053 	0.000000 	0.000000 	0.000000 
571	0.000443 	0.000026 	0.001755 	0.000626 	0.000822 	0.000778 	0.000874 	0.000000 	0.000089 	0.000005 	0.000007 	0.000002 	0.000029 	0.000003 	0.000045 	0.000024 	0.000053 	0.000000 	0.000000 	0.000000 
574	0.000414 	0.000022 	0.001402 	0.000697 	0.000921 	0.000727 	0.000129 	0.000000 	0.000050 	0.000005 	0.000005 	0.000002 	0.000031 	0.000003 	0.000036 	0.000019 	0.000050 	0.000000 	0.000000 	0.000000 
578	0.000386 	0.000019 	0.001049 	0.000768 	0.001021 	0.000676 	0.000119 	0.000000 	0.000107 	0.000005 	0.000003 	0.000002 	0.000033 	0.000002 	0.000028 	0.000014 	0.000047 	0.000000 	0.000000 	0.000000 
581	0.000340 	0.000016 	0.000800 	0.000818 	0.000987 	0.000586 	0.000040 	0.000000 	0.000034 	0.000006 	0.000005 	0.000017 	0.000035 	0.000003 	0.000024 	0.000012 	0.000049 	0.000000 	0.000000 	0.000000 
585	0.000265 	0.000015 	0.000726 	0.000832 	0.000728 	0.000433 	0.000090 	0.000000 	0.000063 	0.000009 	0.000013 	0.000057 	0.000037 	0.000007 	0.000026 	0.000015 	0.000060 	0.000000 	0.000000 	0.000000 
588	0.000190 	0.000013 	0.000651 	0.000847 	0.000468 	0.000280 	0.000048 	0.000000 	0.000060 	0.000012 	0.000022 	0.000098 	0.000038 	0.000011 	0.000029 	0.000019 	0.000071 	0.000000 	0.000000 	0.000000 
592	0.000130 	0.000012 	0.000535 	0.000745 	0.000294 	0.000175 	0.000029 	0.000000 	0.000020 	0.000020 	0.000055 	0.000174 	0.000044 	0.000035 	0.000040 	0.000023 	0.000084 	0.000000 	0.000000 	0.000000 
595	0.000085 	0.000010 	0.000379 	0.000533 	0.000200 	0.000116 	0.000025 	0.000000 	0.000020 	0.000035 	0.000111 	0.000283 	0.000056 	0.000058 	0.000060 	0.000027 	0.000101 	0.000000 	0.000000 	0.000000 
599	0.000041 	0.000009 	0.000223 	0.000321 	0.000106 	0.000057 	0.000021 	0.000000 	0.000025 	0.000049 	0.000167 	0.000393 	0.000067 	0.000081 	0.000080 	0.000031 	0.000117 	0.000000 	0.000000 	0.000000 
602	0.000024 	0.000008 	0.000141 	0.000201 	0.000067 	0.000033 	0.000021 	0.000000 	0.000059 	0.000069 	0.000207 	0.000468 	0.000071 	0.000083 	0.000079 	0.000055 	0.000127 	0.000000 	0.000000 	0.000000 
606	0.000022 	0.000007 	0.000098 	0.000129 	0.000057 	0.000027 	0.000022 	0.000000 	0.000135 	0.000092 	0.000238 	0.000526 	0.000072 	0.000073 	0.000068 	0.000087 	0.000134 	0.000000 	0.000000 	0.000000 
609	0.000020 	0.000006 	0.000055 	0.000056 	0.000047 	0.000020 	0.000023 	0.000000 	0.000640 	0.000114 	0.000270 	0.000584 	0.000073 	0.000063 	0.000056 	0.000120 	0.000141 	0.000000 	0.000000 	0.000000 
613	0.000022 	0.000006 	0.000048 	0.000072 	0.000035 	0.000019 	0.000022 	0.000000 	0.003859 	0.000056 	0.000349 	0.000970 	0.000094 	0.000067 	0.000050 	0.000110 	0.000141 	0.000000 	0.000000 	0.000000 
616	0.000025 	0.000007 	0.000051 	0.000110 	0.000022 	0.000020 	0.000020 	0.000000 	0.043802 	0.000085 	0.000439 	0.001439 	0.000121 	0.000074 	0.000045 	0.000089 	0.000141 	0.000000 	0.000000 	0.000000 
620	0.000028 	0.000007 	0.000053 	0.000147 	0.000010 	0.000020 	0.000018 	0.000000 	0.318549 	0.000050 	0.000530 	0.001908 	0.000148 	0.000082 	0.000040 	0.000068 	0.000140 	0.000000 	0.000000 	0.000000 
623	0.000027 	0.000008 	0.000056 	0.000108 	0.000009 	0.000016 	0.000021 	0.000000 	0.727323 	0.000074 	0.000590 	0.001941 	0.000177 	0.000085 	0.000033 	0.000092 	0.000161 	0.000000 	0.000000 	0.000000 
627	0.000026 	0.000009 	0.000060 	0.000065 	0.000009 	0.000013 	0.000023 	0.000000 	0.717395 	0.000083 	0.000648 	0.001948 	0.000207 	0.000088 	0.000026 	0.000119 	0.000183 	0.000000 	0.000000 	0.000000 
630	0.000026 	0.000010 	0.000063 	0.000024 	0.000008 	0.000009 	0.000026 	0.000000 	0.752444 	0.000151 	0.000709 	0.001966 	0.000238 	0.000091 	0.000020 	0.000140 	0.000200 	0.000000 	0.000000 	0.000000 
634	0.000035 	0.000013 	0.000068 	0.000018 	0.000008 	0.000007 	0.000028 	0.000000 	0.745178 	0.000105 	0.000798 	0.002115 	0.000288 	0.000092 	0.000017 	0.000099 	0.000168 	0.000000 	0.000000 	0.000000 
637	0.000045 	0.000015 	0.000073 	0.000012 	0.000008 	0.000005 	0.000031 	0.000000 	0.746652 	0.000137 	0.000887 	0.002263 	0.000337 	0.000094 	0.000015 	0.000059 	0.000136 	0.000000 	0.000000 	0.000000 
641	0.000049 	0.000016 	0.000076 	0.000007 	0.000008 	0.000003 	0.000033 	0.000000 	0.789920 	0.000141 	0.000913 	0.002308 	0.000359 	0.000089 	0.000016 	0.000027 	0.000107 	0.000000 	0.000000 	0.000000 
644	0.000035 	0.000013 	0.000075 	0.000007 	0.000007 	0.000004 	0.000033 	0.000000 	0.772653 	0.000171 	0.000728 	0.002006 	0.000292 	0.000065 	0.000030 	0.000027 	0.000091 	0.000000 	0.000000 	0.000000 
648	0.000022 	0.000010 	0.000074 	0.000006 	0.000007 	0.000004 	0.000034 	0.000000 	0.857207 	0.000172 	0.000544 	0.001703 	0.000224 	0.000041 	0.000044 	0.000026 	0.000076 	0.000000 	0.000000 	0.000000 
651	0.000023 	0.000009 	0.000080 	0.000006 	0.000008 	0.000006 	0.000037 	0.000000 	0.924931 	0.000518 	0.001029 	0.001956 	0.000292 	0.000034 	0.000055 	0.000028 	0.000077 	0.000000 	0.000000 	0.000000 
655	0.000048 	0.000011 	0.000100 	0.000006 	0.000011 	0.000009 	0.000047 	0.000000 	0.976683 	0.001340 	0.002648 	0.003149 	0.000589 	0.000054 	0.000059 	0.000033 	0.000109 	0.000000 	0.000000 	0.000000 
658	0.000074 	0.000014 	0.000120 	0.000006 	0.000014 	0.000012 	0.000057 	0.000000 	0.998577 	0.114360 	0.004267 	0.004342 	0.000887 	0.000075 	0.000064 	0.000039 	0.000140 	0.000000 	0.000000 	0.000000 
662	0.000091 	0.000017 	0.000131 	0.000006 	0.000015 	0.000013 	0.000062 	0.000000 	0.857434 	0.713693 	0.002043 	0.004090 	0.001034 	0.000076 	0.000062 	0.000042 	0.000148 	0.000000 	0.000000 	0.000000 
665	0.000100 	0.000020 	0.000133 	0.000006 	0.000014 	0.000013 	0.000062 	0.000000 	0.742821 	0.996382 	0.009431 	0.002472 	0.001040 	0.000058 	0.000052 	0.000042 	0.000131 	0.000000 	0.000000 	0.000000 
669	0.000110 	0.000023 	0.000134 	0.000006 	0.000013 	0.000012 	0.000061 	0.000000 	0.505049 	0.817738 	0.127795 	0.000855 	0.001046 	0.000041 	0.000043 	0.000043 	0.000115 	0.000000 	0.000000 	0.000000 
672	0.000110 	0.000023 	0.000116 	0.000005 	0.000012 	0.000010 	0.000060 	0.000000 	0.199966 	0.287650 	0.651765 	0.000291 	0.000992 	0.000033 	0.000035 	0.000041 	0.000113 	0.000000 	0.000000 	0.000000 
676	0.000105 	0.000021 	0.000087 	0.000004 	0.000011 	0.000008 	0.000059 	0.000000 	0.074531 	0.002014 	0.998922 	0.000277 	0.000907 	0.000031 	0.000027 	0.000038 	0.000119 	0.000000 	0.000000 	0.000000 
679	0.000100 	0.000019 	0.000058 	0.000003 	0.000011 	0.000006 	0.000058 	0.000000 	0.020451 	0.000086 	0.929227 	0.000262 	0.000821 	0.000028 	0.000019 	0.000035 	0.000124 	0.000000 	0.000000 	0.000000 
683	0.000092 	0.000015 	0.000086 	0.000003 	0.000009 	0.000004 	0.000048 	0.000000 	0.005521 	0.000093 	0.490241 	0.000280 	0.000613 	0.000010 	0.000018 	0.000058 	0.000142 	0.000000 	0.000000 	0.000000 
686	0.000083 	0.000010 	0.000077 	0.000003 	0.000007 	0.000003 	0.000037 	0.000000 	0.001502 	0.000117 	0.037413 	0.000306 	0.000373 	0.000009 	0.000019 	0.000088 	0.000162 	0.000000 	0.000000 	0.000000 
690	0.000074 	0.000006 	0.000067 	0.000002 	0.000006 	0.000002 	0.000026 	0.000000 	0.000494 	0.000089 	0.002750 	0.000332 	0.000133 	0.000009 	0.000021 	0.000117 	0.000183 	0.000000 	0.000000 	0.000000 
693	0.000068 	0.000005 	0.000055 	0.000003 	0.000006 	0.000002 	0.000024 	0.000000 	0.000156 	0.000055 	0.000485 	0.000357 	0.000216 	0.000010 	0.000024 	0.000199 	0.000248 	0.000000 	0.000000 	0.000000 
697	0.000063 	0.000004 	0.000043 	0.000004 	0.000006 	0.000002 	0.000022 	0.000000 	0.000080 	0.000052 	0.000607 	0.000383 	0.000317 	0.000010 	0.000026 	0.000284 	0.000315 	0.000000 	0.000000 	0.000000 
700	0.000057 	0.000004 	0.000032 	0.000004 	0.000006 	0.000003 	0.000021 	0.000000 	0.000119 	0.000022 	0.000700 	0.000409 	0.000401 	0.000011 	0.000030 	0.000359 	0.000373 	0.000000 	0.000000 	0.000000 
704	0.000050 	0.000005 	0.000028 	0.000004 	0.000006 	0.000003 	0.000021 	0.000000 	0.000142 	0.000048 	0.000488 	0.000450 	0.000289 	0.000012 	0.000040 	0.000323 	0.000322 	0.000000 	0.000000 	0.000000 
707	0.000044 	0.000007 	0.000025 	0.000003 	0.000007 	0.000003 	0.000020 	0.000000 	0.000140 	0.000039 	0.000276 	0.000490 	0.000177 	0.000013 	0.000050 	0.000286 	0.000271 	0.000000 	0.000000 	0.000000 
711	0.000040 	0.000008 	0.000023 	0.000003 	0.000007 	0.000004 	0.000020 	0.000000 	0.000025 	0.000054 	0.000112 	0.000542 	0.000091 	0.000013 	0.000057 	0.000241 	0.000221 	0.000000 	0.000000 	0.000000 
714	0.000044 	0.000008 	0.000027 	0.000003 	0.000008 	0.000003 	0.000021 	0.000000 	0.000149 	0.000101 	0.000109 	0.000632 	0.000097 	0.000012 	0.000051 	0.000169 	0.000172 	0.000000 	0.000000 	0.000000 
718	0.000049 	0.000007 	0.000031 	0.000004 	0.000008 	0.000002 	0.000022 	0.000000 	0.000184 	0.000066 	0.000107 	0.000723 	0.000103 	0.000011 	0.000045 	0.000096 	0.000123 	0.000000 	0.000000 	0.000000 
721	0.000048 	0.000007 	0.000033 	0.000004 	0.000007 	0.000002 	0.000023 	0.000000 	0.000056 	0.000050 	0.000097 	0.000758 	0.000098 	0.000011 	0.000038 	0.000046 	0.000093 	0.000000 	0.000000 	0.000000 
725	0.000036 	0.000008 	0.000032 	0.000003 	0.000006 	0.000002 	0.000024 	0.000000 	0.000042 	0.000041 	0.000074 	0.000699 	0.000075 	0.000011 	0.000027 	0.000035 	0.000093 	0.000000 	0.000000 	0.000000 
728	0.000025 	0.000008 	0.000030 	0.000002 	0.000004 	0.000002 	0.000025 	0.000000 	0.000028 	0.000033 	0.000051 	0.000640 	0.000053 	0.000012 	0.000015 	0.000023 	0.000093 	0.000000 	0.000000 	0.000000 
732	0.000020 	0.000009 	0.000033 	0.000002 	0.000005 	0.000002 	0.000026 	0.000000 	0.000022 	0.000048 	0.000100 	0.001638 	0.000050 	0.000039 	0.000020 	0.000029 	0.000095 	0.000000 	0.000000 	0.000000 
735	0.000021 	0.000010 	0.000041 	0.000002 	0.000008 	0.000003 	0.000028 	0.000000 	0.000025 	0.000086 	0.000217 	0.007059 	0.000064 	0.000091 	0.000038 	0.000051 	0.000098 	0.000000 	0.000000 	0.000000 
739	0.000023 	0.000012 	0.000049 	0.000003 	0.000012 	0.000003 	0.000029 	0.000000 	0.000028 	0.000124 	0.000333 	0.115197 	0.000079 	0.000143 	0.000056 	0.000073 	0.000101 	0.000000 	0.000000 	0.000000 
742	0.000026 	0.000014 	0.000051 	0.000003 	0.000013 	0.000003 	0.000029 	0.000000 	0.000027 	0.000141 	0.000410 	0.592880 	0.000080 	0.000182 	0.000078 	0.000075 	0.000098 	0.000000 	0.000000 	0.000000 
746	0.000031 	0.000017 	0.000049 	0.000003 	0.000014 	0.000002 	0.000029 	0.000000 	0.000025 	0.000148 	0.000465 	0.981061 	0.000073 	0.000213 	0.000101 	0.000066 	0.000091 	0.000000 	0.000000 	0.000000 
